Date/Time,Latitude,Longitude,Temperature,Humidity,Pressure,Compass,MagX,MagY,MagZ,Pitch,Roll,Yaw,AccelX,AccelY,AccelZ,R,G,B,C,Motion
2022-01-31 15:22:42,20.129,94.57,33.1,56.8,1013.6,110.1,-15.9,-30.6,-1.4,356,359,110,0,0,0,29,26,23,84,1
2022-01-31 15:22:47,19.879,94.78,33,56.6,1013.7,110.4,-15.8,-31.1,-1.7,356,359,111,0,0,0,29,27,23,84,1
2022-01-31 15:22:52,19.629,94.99,33.2,56.9,1013.7,110.7,-15.9,-31,-1.6,356,359,111,0,0,0,28,26,23,82,1
2022-01-31 15:22:57,19.379,95.199,33.1,56.5,1013.6,110.9,-16,-31.1,-1.6,356,359,111,0,0,0,28,27,24,83,1
2022-01-31 15:23:02,19.128,95.408,33.2,56.8,1013.6,111.2,-16.2,-31.1,-1.9,356,359,111,0,0,0,28,27,23,83,1
2022-01-31 15:23:07,18.877,95.616,33.1,56.5,1013.6,111.4,-16.3,-31.2,-2.1,356,359,112,0,0,0,28,26,23,82,1
2022-01-31 15:23:12,18.625,95.823,33.1,56.7,1013.7,111.7,-16.4,-31.4,-2.6,356,359,112,0,0,0,28,26,23,82,1
2022-01-31 15:23:17,18.374,96.029,33.2,56.6,1013.7,111.9,-16.5,-31.5,-3.2,356,359,112,0,0,0,28,26,23,82,1
2022-01-31 15:23:23,18.122,96.235,33.2,56.5,1013.6,112.2,-16.7,-31.4,-3.1,356,359,112,0,0,0,28,27,24,84,1
2022-01-31 15:23:28,17.87,96.44,33.2,56.8,1013.6,112.4,-16.8,-31.3,-3.2,356,359,112,0,0,0,28,27,23,82,1
2022-01-31 15:23:33,17.618,96.645,33.1,56.8,1013.6,112.6,-17,-31.4,-3.5,356,359,113,0,0,0,28,27,24,83,1
2022-01-31 15:23:38,17.365,96.849,33.2,56.5,1013.6,112.8,-17.2,-31.4,-4.8,356,359,113,0,0,0,28,27,23,83,1
2022-01-31 15:23:43,17.112,97.052,33.1,56.5,1013.6,113.1,-17.4,-31.2,-4.4,356,359,113,0,0,0,28,26,23,82,1
2022-01-31 15:23:48,16.859,97.255,33.1,56.7,1013.6,113.3,-17.4,-31.3,-4.9,356,359,113,0,0,0,29,27,24,84,1
2022-01-31 15:23:53,16.606,97.457,33.2,56.7,1013.7,113.5,-17.2,-31.1,-5.1,356,359,114,0,0,0,28,27,23,83,1
2022-01-31 15:23:58,16.352,97.658,33.2,56.7,1013.7,113.7,-17.7,-31.1,-5.8,356,359,114,0,0,0,28,26,23,82,1
2022-01-31 15:24:04,16.098,97.859,33.1,56.7,1013.7,114,-17.9,-31,-5.7,356,359,114,0,0,0,29,28,24,85,1
2022-01-31 15:24:09,15.844,98.06,33.1,56.9,1013.7,114.2,-17.9,-31.2,-5.6,356,359,114,0,0,0,29,27,24,84,1
2022-01-31 15:24:14,15.59,98.259,33.1,56.5,1013.7,114.4,-18.2,-31,-5.6,356,359,115,0,0,0,28,27,23,83,1
2022-01-31 15:24:19,15.336,98.458,33.1,56.6,1013.6,114.6,-18.3,-31.3,-6,356,359,115,0,0,0,28,27,24,81,1
2022-01-31 15:24:24,15.082,98.657,33.1,56.7,1013.7,114.9,-18.2,-31.1,-6.4,356,359,115,0,0,0,28,27,23,83,1
2022-01-31 15:24:29,14.827,98.854,33.2,56.8,1013.7,115.1,-18.4,-31.2,-6.9,356,359,115,0,0,0,29,26,23,85,1
2022-01-31 15:24:34,14.573,99.052,33.2,56.8,1013.7,115.3,-19,-31,-7.3,356,359,115,0,0,0,29,27,23,84,1
2022-01-31 15:24:39,14.318,99.249,33.1,56.7,1013.6,115.5,-18.9,-31,-7.4,356,359,116,0,0,0,28,26,23,82,1
2022-01-31 15:24:44,14.062,99.445,33.1,56.6,1013.7,115.7,-18.8,-31.1,-7.5,356,359,116,0,0,0,29,27,24,85,1
2022-01-31 15:24:50,13.807,99.641,33,56.6,1013.6,115.9,-18.8,-31.1,-7.6,356,359,116,0,0,0,29,27,24,85,1
2022-01-31 15:24:55,13.551,99.836,33.1,56.6,1013.7,116.1,-19,-31.2,-7.7,356,359,116,0,0,0,29,27,24,83,1
2022-01-31 15:25:00,13.295,100.032,33.1,56.6,1013.6,116.3,-19.3,-31.4,-8,356,359,116,0,0,0,28,27,24,82,1
2022-01-31 15:25:05,13.039,100.226,33.2,56.7,1013.7,116.5,-19.3,-31.2,-8.3,356,359,117,0,0,0,28,26,23,82,1
2022-01-31 15:25:10,12.782,100.421,33.1,56.7,1013.6,116.7,-19.5,-30.7,-8.6,356,359,117,0,0,0,28,27,23,82,1
2022-01-31 15:25:15,12.526,100.614,33.2,56.8,1013.7,116.9,-19.8,-30.9,-8.8,356,359,117,0,0,0,28,27,23,83,1
2022-01-31 15:25:20,12.27,100.808,33.2,56.8,1013.6,117.1,-19.6,-31,-9.2,356,359,117,0,0,0,28,26,23,81,1
2022-01-31 15:25:25,12.013,101,33.2,56.7,1013.7,117.3,-19.5,-31,-9.9,356,359,117,0,0,0,28,27,23,83,1
2022-01-31 15:25:30,11.756,101.193,33.2,56.8,1013.7,117.5,-19.7,-31,-10.4,356,359,118,0,0,0,28,27,23,83,1
2022-01-31 15:25:36,11.499,101.385,33.1,56.7,1013.6,117.6,-19.8,-30.9,-10.2,356,359,118,0,0,0,28,27,23,83,1
2022-01-31 15:25:41,11.241,101.577,33.1,56.7,1013.7,117.8,-20.1,-30.8,-10.7,356,359,118,0,0,0,28,27,23,83,1
2022-01-31 15:25:46,10.983,101.768,33.1,56.4,1013.7,118,-19.8,-30.8,-10.9,356,359,118,0,0,0,28,26,23,82,1
2022-01-31 15:25:51,10.726,101.959,33.2,56.9,1013.7,118.2,-19.9,-30.8,-11,356,359,118,0,0,0,28,26,23,82,1
2022-01-31 15:25:56,10.468,102.15,33.2,56.8,1013.6,118.3,-20.3,-30.8,-11.6,356,359,118,0,0,0,29,27,24,85,1
2022-01-31 15:26:01,10.21,102.34,33.1,56.7,1013.7,118.5,-20.5,-30.7,-11.5,356,359,119,0,0,0,28,27,24,83,1
2022-01-31 15:26:06,9.952,102.53,33.2,56.5,1013.7,118.7,-20.7,-30.1,-12,356,359,119,0,0,0,28,26,23,82,1
2022-01-31 15:26:11,9.694,102.72,33.1,56.7,1013.6,118.9,-20.7,-30.6,-11.9,356,359,119,0,0,0,28,26,23,82,1
2022-01-31 15:26:17,9.435,102.909,33.1,56.8,1013.7,119.1,-20.5,-30.5,-12.1,356,359,119,0,0,0,28,26,23,83,1
2022-01-31 15:26:22,9.177,103.098,33.2,56.8,1013.7,119.2,-20.3,-30.7,-12.1,356,359,119,0,0,0,28,27,23,83,1
2022-01-31 15:26:27,8.919,103.286,33.2,56.7,1013.7,119.3,-20.4,-30.8,-12.4,356,359,119,0,0,0,28,26,23,82,1
2022-01-31 15:26:32,8.66,103.475,33.1,56.6,1013.7,119.5,-20.6,-31.1,-12.6,356,359,120,0,0,0,28,27,23,83,1
2022-01-31 15:26:37,8.401,103.663,33.1,56.9,1013.6,119.6,-21.1,-30.8,-13.1,356,359,120,0,0,0,28,27,23,83,1
2022-01-31 15:26:42,8.142,103.851,33.2,56.7,1013.6,119.8,-20.9,-30.9,-13.6,356,359,120,0,0,0,29,27,24,82,1
2022-01-31 15:26:47,7.883,104.038,33.1,56.5,1013.7,119.9,-21,-30.8,-13.9,356,359,120,0,0,0,28,27,23,83,1
2022-01-31 15:26:52,7.624,104.225,33.2,56.9,1013.7,120.1,-21.2,-30.7,-13.9,356,359,120,0,0,0,28,26,23,82,1
2022-01-31 15:26:57,7.365,104.413,33.1,56.5,1013.7,120.2,-21.4,-30.8,-13.2,356,359,120,0,0,0,28,26,23,82,1
2022-01-31 15:27:03,7.105,104.599,33.1,56.7,1013.7,120.3,-21.3,-30.7,-13.5,356,359,120,0,0,0,28,27,23,83,1
2022-01-31 15:27:08,6.846,104.786,33.2,56.7,1013.7,120.5,-21.5,-30.6,-13.5,356,359,121,0,0,0,28,26,23,82,1
2022-01-31 15:27:13,6.586,104.972,33.1,56.7,1013.7,120.6,-21.7,-30.5,-14.3,356,359,121,0,0,0,28,26,23,81,1
2022-01-31 15:27:18,6.327,105.158,33.2,56.7,1013.7,120.8,-21.7,-30.3,-15.4,356,359,121,0,0,0,28,27,23,83,1
2022-01-31 15:27:23,6.067,105.344,33.2,56.7,1013.6,120.9,-22,-30.1,-15.6,356,359,121,0,0,0,28,27,24,82,1
2022-01-31 15:27:28,5.808,105.529,33.2,56.7,1013.7,121.1,-22.2,-30.1,-15.3,356,359,121,0,0,0,28,27,23,83,1
2022-01-31 15:27:33,5.547,105.715,33.2,56.5,1013.7,121.3,-22.2,-30.1,-15.8,356,359,121,0,0,0,28,26,23,82,1
2022-01-31 15:27:38,5.288,105.9,33.1,56.6,1013.7,121.4,-22.2,-30.2,-16.2,356,359,122,0,0,0,29,27,24,84,1
2022-01-31 15:27:43,5.028,106.085,33.1,56.7,1013.7,121.6,-22.4,-30,-16.6,356,359,122,0,0,0,27,26,22,79,1
2022-01-31 15:27:49,4.768,106.27,33.2,56.7,1013.6,121.8,-22.5,-30,-16.6,356,359,122,0,0,0,24,23,20,71,1
2022-01-31 15:27:54,4.508,106.455,33.1,56.3,1013.7,121.9,-22.7,-30,-16.7,356,359,122,0,0,0,28,27,23,82,1
2022-01-31 15:27:59,4.248,106.64,33.1,56.5,1013.6,122.1,-22.8,-29.9,-16.9,356,359,122,0,0,0,27,25,22,78,1
2022-01-31 15:28:04,3.987,106.824,33.1,56.4,1013.6,122.2,-22.8,-29.8,-17.1,356,359,122,0,0,0,26,26,23,77,1
2022-01-31 15:28:09,3.727,107.009,33.2,56.7,1013.7,122.4,-22.7,-30,-17.7,356,359,122,0,0,0,27,26,22,80,1
2022-01-31 15:28:14,3.467,107.193,33.1,56.4,1013.6,122.5,-23,-30.2,-17.7,356,359,123,0,0,0,26,26,22,77,1
2022-01-31 15:28:19,3.207,107.377,33.1,56.6,1013.6,122.7,-23,-30.2,-18,356,359,123,0,0,0,27,25,22,78,1
2022-01-31 15:28:24,2.946,107.561,33.2,54.3,1013.6,122.8,-23.1,-30.2,-17.9,356,359,123,0,0,0,27,26,22,78,1
2022-01-31 15:28:30,2.685,107.745,33.1,56.7,1013.7,122.9,-23.2,-29.9,-17.8,356,359,123,0,0,0,26,26,22,79,1
2022-01-31 15:28:35,2.425,107.929,33.2,56.5,1013.7,123.1,-23.3,-30,-18.1,356,359,123,0,0,0,18,16,14,52,1
2022-01-31 15:28:40,2.165,108.113,33.1,56.8,1013.7,123.2,-23.3,-30.1,-18.7,356,359,123,0,0,0,16,17,14,51,1
2022-01-31 15:28:45,1.904,108.296,33.1,56.8,1013.7,123.4,-23.2,-30,-19.4,356,359,123,0,0,0,28,27,24,83,1
2022-01-31 15:28:50,1.644,108.48,33.1,56.5,1013.6,123.5,-22.9,-29.9,-19.6,356,359,124,0,0,0,28,27,23,83,1
2022-01-31 15:28:55,1.383,108.663,33.2,56.5,1013.6,123.6,-23.2,-29.5,-20.3,356,359,124,0,0,0,28,27,24,84,1
2022-01-31 15:29:00,1.123,108.847,33.2,56.7,1013.6,123.7,-23.5,-29.7,-20.6,356,359,124,0,0,0,27,27,22,81,1
2022-01-31 15:29:05,0.863,109.03,33.1,56.7,1013.6,123.8,-23.4,-29.4,-20.6,356,359,124,0,0,0,20,17,16,56,1
2022-01-31 15:29:10,0.602,109.213,33.1,56.7,1013.7,124,-23.4,-29.5,-20.3,356,359,124,0,0,0,27,27,23,82,1
2022-01-31 15:29:16,0.342,109.397,33.2,56.8,1013.6,124.1,-23.4,-29.7,-20.2,356,359,124,0,0,0,29,27,24,84,1
2022-01-31 15:29:21,0.081,109.58,33.1,56.6,1013.6,124.2,-23.4,-29.8,-20.7,356,359,124,0,0,0,28,27,23,84,1
2022-01-31 15:29:26,-0.18,109.764,33.2,56.6,1013.7,124.3,-23.4,-29.9,-21.2,356,359,124,0,0,0,28,27,23,83,1
2022-01-31 15:29:31,-0.44,109.947,33.1,56.5,1013.7,124.4,-23.7,-29.4,-21.3,356,359,124,0,0,0,28,27,23,83,1
2022-01-31 15:29:36,-0.701,110.131,33.1,56.6,1013.7,124.5,-23.8,-29.1,-21.1,356,359,125,0,0,0,26,26,22,78,1
2022-01-31 15:29:41,-0.961,110.314,33.2,56.6,1013.7,124.6,-23.9,-29.5,-21,356,359,125,0,0,0,29,27,24,84,1
2022-01-31 15:29:46,-1.222,110.497,33.2,56.8,1013.7,124.7,-23.8,-29.4,-21,356,359,125,0,0,0,29,28,24,86,1
2022-01-31 15:29:51,-1.482,110.681,33.1,56.6,1013.6,124.9,-23.9,-29.3,-21.7,356,359,125,0,0,0,28,27,23,83,1
2022-01-31 15:29:57,-1.743,110.865,33.2,56.9,1013.7,125,-23.8,-29.2,-21.7,356,359,125,0,0,0,29,27,23,85,1
2022-01-31 15:30:02,-2.004,111.048,33.1,56.6,1013.6,125.1,-23.9,-29.3,-21.6,356,359,125,0,0,0,29,28,24,84,1
2022-01-31 15:30:07,-2.264,111.232,33.1,56.8,1013.7,125.2,-23.9,-29,-21.8,356,359,125,0,0,0,29,27,24,84,1
2022-01-31 15:30:12,-2.524,111.415,33.1,56.8,1013.7,125.3,-23.9,-28.8,-22.1,356,359,125,0,0,0,29,27,24,85,1
2022-01-31 15:30:17,-2.784,111.599,33.1,56.4,1013.7,125.4,-24.2,-28.8,-23.1,356,359,125,0,0,0,29,27,24,84,1
2022-01-31 15:30:22,-3.044,111.783,33.2,56.5,1013.7,125.5,-24.4,-28.8,-23.8,356,359,126,0,0,0,29,27,24,84,1
2022-01-31 15:30:27,-3.305,111.967,33.2,56.6,1013.7,125.6,-24.4,-28.9,-24,356,359,126,0,0,0,29,27,24,84,1
2022-01-31 15:30:32,-3.565,112.151,33.1,56.4,1013.6,125.7,-24.4,-29,-24.1,356,359,126,0,0,0,29,27,24,84,1
2022-01-31 15:30:37,-3.824,112.335,33.2,56.4,1013.7,125.8,-24.5,-28.8,-24.1,356,359,126,0,0,0,29,28,24,86,1
2022-01-31 15:30:43,-4.084,112.519,33.1,56.8,1013.7,125.9,-24.5,-28.8,-24.5,356,359,126,0,0,0,29,27,24,85,1
2022-01-31 15:30:48,-4.344,112.703,33.2,56.8,1013.6,126,-24.5,-28.9,-24.3,356,359,126,0,0,0,29,27,24,85,1
2022-01-31 15:30:53,-4.605,112.888,33.2,56.6,1013.7,126.1,-24.5,-28.8,-24.8,356,359,126,0,0,0,29,28,24,86,1
2022-01-31 15:30:58,-4.865,113.073,33.2,56.6,1013.7,126.2,-24.4,-28.8,-24.8,356,359,126,0,0,0,29,27,24,84,1
2022-01-31 15:31:03,-5.125,113.258,33.2,56.7,1013.7,126.3,-24.4,-28.4,-24.8,356,359,126,0,0,0,28,27,23,83,1
2022-01-31 15:31:08,-5.384,113.443,33.2,56.9,1013.7,126.4,-24.6,-28.4,-25.5,356,359,126,0,0,0,29,28,24,86,1
2022-01-31 15:31:13,-5.644,113.628,33.2,56.4,1013.7,126.5,-24.7,-28.3,-25.7,356,359,127,0,0,0,29,27,24,84,1
2022-01-31 15:31:18,-5.904,113.813,33.2,55.3,1013.7,126.6,-24.9,-28.1,-25.8,356,359,127,0,0,0,28,27,23,83,1
2022-01-31 15:31:23,-6.163,113.999,33.2,56.5,1013.7,126.7,-24.5,-28.1,-26.5,356,359,127,0,0,0,28,27,23,84,1
2022-01-31 15:31:29,-6.423,114.185,33.1,56.6,1013.7,126.8,-24.5,-28,-26.5,356,359,127,0,0,0,29,27,24,85,1
2022-01-31 15:31:34,-6.682,114.371,33.1,56.4,1013.7,126.9,-24.2,-28.1,-26.5,356,359,127,0,0,0,29,27,24,85,1
2022-01-31 15:31:39,-6.941,114.557,33.1,56.8,1013.6,127,-24.6,-28,-26.8,356,359,127,0,0,0,28,27,24,84,1
2022-01-31 15:31:44,-7.2,114.743,33.1,56.8,1013.7,127.1,-24.5,-27.9,-26.7,356,359,127,0,0,0,29,27,24,85,1
2022-01-31 15:31:49,-7.459,114.93,33.3,56.7,1013.6,127.2,-24.5,-27.8,-26.7,356,359,127,0,0,0,29,27,24,84,1
2022-01-31 15:31:54,-7.718,115.116,33.1,58.4,1013.7,127.2,-24.3,-27.8,-26.9,356,359,127,0,0,0,29,28,24,84,1
2022-01-31 15:31:59,-7.977,115.303,33.2,56.7,1013.7,127.3,-24.4,-28,-27.5,356,359,127,0,0,0,29,28,24,86,1
2022-01-31 15:32:04,-8.236,115.491,33.2,56.8,1013.7,127.4,-24.4,-27.8,-27.4,356,359,127,0,0,0,29,28,24,86,1
2022-01-31 15:32:10,-8.494,115.679,33.2,56.8,1013.6,127.4,-24.3,-27.4,-27,356,359,127,0,0,0,29,28,24,86,1
2022-01-31 15:32:15,-8.752,115.866,33.3,56.8,1013.7,127.5,-24.2,-27.7,-27.3,356,359,128,0,0,0,29,28,24,86,1
2022-01-31 15:32:20,-9.011,116.055,33.2,56.8,1013.7,127.6,-24.5,-27.7,-27.8,356,359,128,0,0,0,29,28,24,85,1
2022-01-31 15:32:25,-9.27,116.244,33.2,56.6,1013.7,127.6,-24.5,-27.4,-27.9,356,359,128,0,0,0,30,27,24,87,1
2022-01-31 15:32:30,-9.527,116.432,33.2,56.5,1013.6,127.7,-24.4,-27.1,-28.2,356,359,128,0,0,0,29,27,24,84,1
2022-01-31 15:32:35,-9.785,116.621,33.2,56.8,1013.6,127.8,-24.6,-26.8,-27.9,356,359,128,0,0,0,30,28,25,88,1
2022-01-31 15:32:40,-10.043,116.81,33.1,56.6,1013.6,127.9,-24.7,-26.9,-28.2,356,359,128,0,0,0,29,27,24,84,1
2022-01-31 15:32:45,-10.3,117,33.2,56.4,1013.6,128,-24.6,-27,-28.7,356,359,128,0,0,0,29,28,24,86,1
2022-01-31 15:32:50,-10.557,117.19,33.2,56.7,1013.6,128.1,-24.4,-27.5,-29.2,356,359,128,0,0,0,29,28,24,86,1
2022-01-31 15:32:56,-10.814,117.38,33.2,56.4,1013.7,128.1,-24.6,-27.3,-29.2,356,359,128,0,0,0,29,28,24,86,1
2022-01-31 15:33:01,-11.071,117.571,33.2,56.8,1013.7,128.2,-24.7,-27.2,-29.1,356,359,128,0,0,0,29,28,24,86,1
2022-01-31 15:33:06,-11.329,117.762,33.3,56.7,1013.7,128.2,-24.5,-27.1,-29.3,356,359,128,0,0,0,29,27,24,84,1
2022-01-31 15:33:11,-11.586,117.954,33.2,56.5,1013.7,128.3,-24.2,-27.2,-29.5,356,359,128,0,0,0,29,27,24,85,1
2022-01-31 15:33:16,-11.843,118.146,33.2,56.7,1013.7,128.3,-24.5,-27.1,-29.6,356,359,128,0,0,0,29,27,24,84,1
2022-01-31 15:33:21,-12.099,118.338,33.2,56.5,1013.6,128.4,-24.4,-26.8,-29.8,356,359,128,0,0,0,30,29,25,84,1
2022-01-31 15:33:26,-12.356,118.531,33.3,56.5,1013.7,128.5,-24.4,-26.6,-30,356,359,128,0,0,0,29,27,24,84,1
2022-01-31 15:33:31,-12.612,118.724,33.3,56.6,1013.6,128.5,-24.4,-26.6,-29.9,356,359,129,0,0,0,29,28,24,85,1
2022-01-31 15:33:37,-12.868,118.918,33.1,56.7,1013.6,128.6,-24.9,-26.8,-30.1,356,359,129,0,0,0,29,27,24,85,1
2022-01-31 15:33:42,-13.124,119.112,33.2,56.8,1013.6,128.7,-24.5,-26.6,-29.9,356,359,129,0,0,0,29,28,24,86,1
2022-01-31 15:33:47,-13.38,119.306,33.2,56.8,1013.6,128.7,-24.4,-26.4,-29.8,356,359,129,0,0,0,29,28,25,86,1
2022-01-31 15:33:52,-13.636,119.501,33.3,56.7,1013.6,128.8,-24.4,-26.3,-30.6,356,359,129,0,0,0,28,27,24,84,1
2022-01-31 15:33:57,-13.89,119.696,33.3,56.7,1013.7,128.8,-24.4,-26.4,-31,356,359,129,0,0,0,30,29,25,84,1
2022-01-31 15:34:02,-14.145,119.892,33.2,56.6,1013.7,128.9,-24.4,-26,-31.4,356,359,129,0,0,0,29,28,24,86,1
2022-01-31 15:34:07,-14.4,120.088,33.3,56.7,1013.6,128.9,-24.1,-26,-31.2,356,359,129,0,0,0,30,28,25,87,1
2022-01-31 15:34:12,-14.655,120.285,33.3,55.4,1013.6,129,-24.3,-25.9,-31,356,359,129,0,0,0,29,27,24,85,1
2022-01-31 15:34:17,-14.909,120.482,33.2,56.4,1013.6,129.1,-24.1,-26,-31.4,356,359,129,0,0,0,29,27,24,85,1
2022-01-31 15:34:23,-15.162,120.679,33.1,56.6,1013.6,129.1,-24.2,-26,-31.4,356,359,129,0,0,0,29,28,24,86,1
2022-01-31 15:34:28,-15.416,120.877,33.3,56.6,1013.6,129.1,-24,-25.9,-31.2,356,359,129,0,0,0,29,27,24,85,1
2022-01-31 15:34:33,-15.67,121.076,33.2,56.4,1013.6,129.2,-24.1,-25.8,-31.7,356,359,129,0,0,0,29,27,24,84,1
2022-01-31 15:34:38,-15.923,121.275,33.2,56.6,1013.6,129.2,-24.3,-25.7,-32.3,356,359,129,0,0,0,29,28,25,86,1
2022-01-31 15:34:43,-16.176,121.475,33.2,56.5,1013.6,129.3,-23.9,-25.6,-32.5,356,359,129,0,0,0,29,28,24,86,1
2022-01-31 15:34:48,-16.43,121.676,33.3,56.6,1013.6,129.3,-24.1,-25.5,-32.4,356,359,129,0,0,0,29,27,24,84,1
2022-01-31 15:34:53,-16.682,121.877,33.3,56.6,1013.6,129.4,-23.9,-25.1,-32.6,356,359,129,0,0,0,29,28,24,85,1
2022-01-31 15:34:58,-16.935,122.078,33.3,56.7,1013.6,129.4,-24.2,-24.9,-32.8,356,359,129,0,0,0,29,27,24,85,1
2022-01-31 15:35:03,-17.187,122.28,33.2,56.6,1013.6,129.5,-24.1,-25,-33.1,356,359,130,0,0,0,29,27,24,84,1
2022-01-31 15:35:09,-17.438,122.483,33.3,56.7,1013.6,129.6,-24,-25.1,-33.3,356,359,130,0,0,0,28,27,24,84,1
2022-01-31 15:35:14,-17.69,122.686,33.3,56.5,1013.6,129.6,-23.7,-25.1,-33.2,356,359,130,0,0,0,29,28,24,87,1
2022-01-31 15:35:19,-17.941,122.89,33.2,56.7,1013.6,129.6,-23.7,-25.1,-33.4,356,359,130,0,0,0,28,27,24,84,1
2022-01-31 15:35:24,-18.193,123.095,33.2,56.5,1013.6,129.7,-23.9,-25.1,-33.6,356,359,130,0,0,0,29,28,24,85,1
2022-01-31 15:35:29,-18.444,123.3,33.2,56.5,1013.6,129.7,-23.8,-24.8,-33.9,356,359,130,0,0,0,29,27,24,84,1
2022-01-31 15:35:34,-18.694,123.506,33.2,56.6,1013.6,129.8,-23.6,-25,-34.3,356,359,130,0,0,0,29,27,24,86,1
2022-01-31 15:35:39,-18.944,123.712,33.2,55,1013.6,129.8,-23.6,-24.5,-33.9,356,359,130,0,0,0,29,28,24,85,1
2022-01-31 15:35:44,-19.195,123.92,33.3,56.7,1013.6,129.8,-23.5,-24.3,-33.9,356,359,130,0,0,0,29,28,25,87,1
2022-01-31 15:35:49,-19.445,124.128,33.3,56.6,1013.6,129.9,-23.5,-24.2,-33.5,356,359,130,0,0,0,29,27,24,84,1
2022-01-31 15:35:55,-19.694,124.336,33.3,56.9,1013.6,129.9,-23.6,-24.3,-33.4,356,359,130,0,0,0,29,27,24,85,1
2022-01-31 15:36:00,-19.943,124.546,33.2,56.7,1013.6,130,-23.8,-23.9,-33.7,356,359,130,0,0,0,29,27,24,84,1
2022-01-31 15:36:05,-20.191,124.755,33.3,56.6,1013.6,130,-23.8,-24.1,-34.2,356,359,130,0,0,0,29,28,25,86,1
2022-01-31 15:36:10,-20.439,124.966,33.2,56.4,1013.6,130.1,-23.6,-24.1,-34.6,356,359,130,0,0,0,28,27,24,84,1
2022-01-31 15:36:15,-20.687,125.177,33.3,56.7,1013.6,130.1,-23.5,-23.8,-34.7,356,359,130,0,0,0,29,27,24,84,1
2022-01-31 15:36:20,-20.935,125.39,33.3,56.5,1013.6,130.2,-23.6,-23.9,-34.9,356,359,130,0,0,0,29,28,24,85,1
2022-01-31 15:36:25,-21.183,125.603,33.2,56.5,1013.6,130.2,-23.4,-23.8,-35,356,359,130,0,0,0,29,27,24,85,1
2022-01-31 15:36:30,-21.43,125.816,33.1,56.4,1013.6,130.3,-23.4,-23.8,-34.9,356,359,130,0,0,0,29,27,24,84,1
2022-01-31 15:36:36,-21.677,126.031,33.3,56.7,1013.6,130.3,-23.3,-23.8,-34.7,356,359,130,0,0,0,29,28,24,85,1
2022-01-31 15:36:41,-21.923,126.246,33.4,56.7,1013.6,130.4,-23.5,-23.4,-35.1,356,359,130,0,0,0,29,27,24,84,1
2022-01-31 15:36:46,-22.17,126.463,33.3,56.6,1013.6,130.4,-23,-23.7,-35.4,356,359,130,0,0,0,29,27,24,85,1
2022-01-31 15:36:51,-22.416,126.68,33.3,56.7,1013.6,130.4,-22.7,-23.4,-35.2,356,359,130,0,0,0,29,27,24,86,1
2022-01-31 15:36:56,-22.661,126.898,33.3,56.6,1013.5,130.4,-22.9,-23.1,-35.4,356,359,130,0,0,0,29,28,24,86,1
2022-01-31 15:37:01,-22.907,127.117,33.3,56.3,1013.6,130.5,-22.8,-22.9,-35.4,356,359,131,0,0,0,29,28,24,86,1
2022-01-31 15:37:06,-23.151,127.337,33.2,56.4,1013.6,130.5,-22.9,-22.7,-35.4,356,359,131,0,0,0,29,27,24,85,1
2022-01-31 15:37:11,-23.396,127.558,33.2,56.6,1013.6,130.6,-22.6,-22.8,-36,356,359,131,0,0,0,29,27,24,85,1
2022-01-31 15:37:16,-23.64,127.779,33.2,56.5,1013.6,130.6,-22.5,-22.8,-36.2,356,359,131,0,0,0,29,28,24,86,1
2022-01-31 15:37:22,-23.883,128.001,33.3,56.6,1013.6,130.6,-22.5,-22.6,-36.2,356,359,131,0,0,0,29,28,24,85,1
2022-01-31 15:37:27,-24.127,128.225,33.3,56.7,1013.6,130.7,-22.5,-22.7,-36.2,356,359,131,0,0,0,29,27,24,85,1
2022-01-31 15:37:32,-24.37,128.449,33.3,56.3,1013.6,130.7,-22.6,-22.5,-36.5,356,359,131,0,0,0,28,27,24,84,1
2022-01-31 15:37:37,-24.613,128.675,33.3,56.6,1013.6,130.7,-22.5,-22.4,-36.5,356,359,131,0,0,0,29,27,24,84,1
2022-01-31 15:37:42,-24.855,128.901,33.2,56.8,1013.6,130.8,-22.8,-22.4,-36.2,356,359,131,0,0,0,28,27,24,83,1
2022-01-31 15:37:47,-25.097,129.128,33.3,56.4,1013.6,130.8,-22.4,-22.5,-36.2,356,359,131,0,0,0,29,27,24,84,1
2022-01-31 15:37:52,-25.338,129.356,33.3,56.5,1013.6,130.8,-22.4,-22.3,-35.9,356,359,131,0,0,0,29,27,24,85,1
2022-01-31 15:37:57,-25.578,129.585,33.4,56.6,1013.6,130.8,-22.3,-22.2,-35.8,356,359,131,0,0,0,29,27,24,87,1
2022-01-31 15:38:03,-25.818,129.814,33.3,56.7,1013.6,130.9,-22.2,-22.7,-36.2,356,359,131,0,0,0,29,28,24,85,1
2022-01-31 15:38:08,-26.058,130.045,33.3,56.7,1013.6,130.9,-22.1,-22.5,-36.7,356,359,131,0,0,0,30,29,25,88,1
2022-01-31 15:38:13,-26.298,130.277,33.4,56.3,1013.6,130.9,-21.8,-22.1,-36.2,356,359,131,0,0,0,29,27,24,84,1
2022-01-31 15:38:18,-26.536,130.51,33.3,56.5,1013.6,130.9,-21.9,-22,-36.7,356,359,131,0,0,0,29,28,24,86,1
2022-01-31 15:38:23,-26.774,130.744,33.4,56.5,1013.5,130.9,-21.7,-21.8,-36.7,356,359,131,0,0,0,29,28,24,85,1
