ROW_ID,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,reset,time_stamp
20558,32.62,26.32,25.38,59.86,1004.52,272.59,9.11,195.22,52.590499,20.396558,46.509132,1.001445,0.007225,0.044654,-0.000032,-0.001970,0.000201,0,2015-08-23 21:35:20
20559,32.60,26.30,25.38,59.79,1004.51,272.58,9.25,195.11,52.404789,20.366271,46.589792,1.001572,0.007078,0.044583,0.000019,-0.001791,0.000035,0,2015-08-23 21:35:31
20560,32.61,26.30,25.37,59.98,1004.52,272.59,8.82,195.47,52.594270,20.450001,46.807449,1.001409,0.007232,0.044697,-0.000206,0.000110,0.000196,0,2015-08-23 21:35:40
20561,32.62,26.30,25.37,59.78,1004.51,272.63,8.60,195.54,52.473069,20.278264,46.820626,1.001488,0.007212,0.044616,-0.000378,0.001222,0.000403,0,2015-08-23 21:35:50
20562,32.60,26.31,25.37,59.98,1004.54,272.60,9.06,195.09,52.536222,20.335162,46.784280,1.001516,0.007243,0.044664,-0.000124,0.000904,-0.000037,0,2015-08-23 21:36:01
20563,32.61,26.29,25.36,59.77,1004.53,272.55,9.04,195.43,52.801202,20.472610,46.606930,1.001451,0.007163,0.044585,-0.000158,-0.000747,0.000162,0,2015-08-23 21:36:10
20564,32.60,26.30,25.36,59.91,1004.53,272.58,9.23,194.88,52.866997,20.212568,46.727173,1.001552,0.007365,0.044661,-0.000014,0.000119,-0.000034,0,2015-08-23 21:36:20
20565,32.65,26.30,25.36,59.96,1004.52,272.65,9.08,195.34,52.652707,20.381670,46.327413,1.001477,0.007320,0.044650,-0.000113,0.000893,0.000052,0,2015-08-23 21:36:31
20566,32.58,26.30,25.36,60.04,1004.52,272.63,8.82,195.66,52.498149,20.387733,46.257282,1.001367,0.007145,0.044670,-0.000169,0.000102,0.000252,0,2015-08-23 21:36:40
20567,32.61,26.29,25.36,60.23,1004.52,272.56,8.78,195.65,52.869186,20.353743,46.351885,1.001560,0.007112,0.044728,-0.000130,0.000172,0.000368,0,2015-08-23 21:36:50
20568,32.60,26.29,25.35,60.45,1004.52,272.54,9.05,195.42,52.750243,20.485508,46.559298,1.001443,0.007226,0.044589,-0.000099,-0.002378,0.000110,0,2015-08-23 21:37:00
20569,32.59,26.30,25.35,60.15,1004.52,272.65,8.43,196.00,52.773394,20.397063,46.401579,1.001369,0.007090,0.044630,-0.000182,-0.000848,0.000494,0,2015-08-23 21:37:10
20570,32.63,26.29,25.35,59.98,1004.52,272.56,9.20,195.32,52.673725,20.515697,46.533206,1.001594,0.007184,0.044723,-0.000050,-0.000517,-0.000074,0,2015-08-23 21:37:21
20571,32.61,26.28,25.35,59.99,1004.53,272.59,9.24,194.88,52.396278,20.167283,46.571363,1.001403,0.007209,0.044623,-0.000178,0.000509,-0.000103,0,2015-08-23 21:37:30
20572,32.62,26.29,25.35,59.89,1004.52,272.60,8.93,195.50,52.810628,20.396757,46.444740,1.001537,0.007155,0.044554,-0.000149,0.000063,0.000178,0,2015-08-23 21:37:40
20573,32.60,26.29,25.34,59.91,1004.53,272.56,9.13,195.28,52.707032,20.403769,46.560735,1.001535,0.007174,0.044654,0.000209,-0.001330,-0.000083,0,2015-08-23 21:37:51
20574,32.61,26.28,25.34,59.83,1004.54,272.55,9.46,194.83,52.518976,20.381242,46.661631,1.001509,0.007182,0.044448,-0.000319,-0.000455,-0.000118,0,2015-08-23 21:38:00
20575,32.62,26.27,25.34,59.91,1004.55,272.60,9.27,195.09,52.465654,20.357499,46.603739,1.001469,0.007182,0.044603,0.000361,0.002225,-0.000079,0,2015-08-23 21:38:10
20576,32.58,26.27,25.34,59.93,1004.55,272.62,9.41,194.92,52.502736,20.246891,46.318436,1.001466,0.007190,0.044698,0.000243,0.002703,-0.000383,0,2015-08-23 21:38:21
20577,32.56,26.29,25.34,60.00,1004.54,272.66,9.25,195.38,52.439609,20.506062,46.326522,1.001457,0.007151,0.044632,0.000418,0.002556,-0.000232,0,2015-08-23 21:38:30
20578,32.53,26.27,25.33,60.12,1004.54,272.57,9.62,194.82,52.662590,20.354857,46.289631,1.001525,0.007194,0.044585,0.000191,0.000438,-0.000289,0,2015-08-23 21:38:41
20579,32.60,26.26,25.33,59.97,1004.54,272.58,9.30,195.32,52.445310,20.372000,46.022930,1.001507,0.007166,0.044546,0.000102,0.000704,0.000006,0,2015-08-23 21:38:51
20580,32.56,26.29,25.33,60.06,1004.55,272.65,8.94,195.72,52.554374,20.518700,46.234016,1.001414,0.007264,0.044800,-0.000051,0.001964,-0.000016,0,2015-08-23 21:39:00
20581,32.59,26.26,25.33,60.43,1004.54,272.57,9.46,195.32,52.136163,20.487933,45.986092,1.001584,0.007257,0.044660,0.000302,0.000179,0.000065,0,2015-08-23 21:39:11
20582,32.59,26.27,25.33,60.20,1004.55,272.60,8.85,195.69,52.111272,20.487711,46.402763,1.001336,0.007071,0.044746,-0.000047,-0.000750,0.000140,0,2015-08-23 21:39:20
20583,32.57,26.26,25.33,60.49,1004.56,272.70,9.20,195.39,52.196800,20.530449,46.498305,1.001394,0.007213,0.044751,0.000154,-0.000544,-0.000047,0,2015-08-23 21:39:30
20584,32.56,26.27,25.33,60.37,1004.54,272.60,8.94,195.45,52.233048,20.455117,46.700803,1.001366,0.007086,0.044594,-0.000083,0.000344,0.000193,0,2015-08-23 21:39:41
20585,32.59,26.27,25.33,60.50,1004.56,272.58,8.92,195.58,52.393542,20.553912,46.523134,1.001476,0.007251,0.044659,-0.000334,0.000233,0.000114,0,2015-08-23 21:39:50
20586,32.57,26.26,25.33,60.32,1004.53,272.61,8.89,195.80,52.434879,20.580403,46.363770,1.001485,0.007177,0.044753,-0.000197,0.000584,0.000294,0,2015-08-23 21:40:00
20587,32.59,26.27,25.33,60.40,1004.54,272.51,9.08,195.34,52.529265,20.348296,46.318732,1.001456,0.007249,0.044672,-0.000226,-0.000837,0.000176,0,2015-08-23 21:40:11
20588,32.58,26.28,25.33,60.50,1004.56,272.65,8.84,195.40,52.600634,20.181842,46.400098,1.001562,0.007177,0.044747,-0.000204,0.000473,0.000004,0,2015-08-23 21:40:20
20589,32.60,26.27,25.33,60.40,1004.54,272.57,9.19,195.06,52.779298,20.241669,46.415240,1.001550,0.007215,0.044779,-0.000016,0.003105,0.000197,0,2015-08-23 21:40:31
20590,32.61,26.28,25.33,60.50,1004.54,272.56,9.05,195.32,52.620577,20.276207,46.366763,1.001520,0.007184,0.044665,0.000109,0.000641,0.000075,0,2015-08-23 21:40:40
20591,32.58,26.28,25.33,60.42,1004.53,272.58,9.04,195.61,52.634337,20.649840,46.319637,1.001562,0.007155,0.044614,0.000058,-0.000173,0.000012,0,2015-08-23 21:40:50
20592,32.57,26.27,25.32,60.57,1004.53,272.56,9.13,195.50,52.766602,20.563934,46.441566,1.001474,0.007246,0.044699,-0.000073,-0.001367,0.000179,0,2015-08-23 21:41:01
20593,32.56,26.27,25.32,60.59,1004.53,272.55,8.98,195.60,52.693356,20.404535,46.080817,1.001513,0.007284,0.044746,-0.000399,-0.001220,0.000435,0,2015-08-23 21:41:10
20594,32.58,26.27,25.32,60.75,1004.55,272.53,9.47,195.03,52.741347,20.388361,46.317662,1.001527,0.007454,0.044804,0.000019,0.000021,0.000040,0,2015-08-23 21:41:21
20595,32.58,26.28,25.32,60.73,1004.54,272.56,9.31,195.04,52.758808,20.206316,46.355211,1.001338,0.007318,0.044634,0.000048,0.001163,0.000103,0,2015-08-23 21:41:30
20596,32.59,26.28,25.32,60.68,1004.55,272.56,9.06,195.25,52.690524,20.184887,46.136049,1.001459,0.007169,0.044690,-0.000206,-0.000998,0.000241,0,2015-08-23 21:41:40
20597,32.57,26.26,25.32,60.66,1004.55,272.62,9.11,195.46,52.468046,20.411750,46.167032,1.001417,0.007150,0.044465,-0.000013,0.000045,0.000050,0,2015-08-23 21:41:51
20598,32.55,26.28,25.32,60.65,1004.56,272.63,9.38,195.14,52.760502,20.338093,46.156559,1.001577,0.007145,0.044697,0.000117,-0.000326,-0.000308,0,2015-08-23 21:42:00
20599,32.53,26.27,25.32,60.64,1004.56,272.67,9.15,195.15,52.653976,20.136424,46.176761,1.002133,0.007200,0.044547,0.000161,0.000467,-0.000024,0,2015-08-23 21:42:10
20600,32.55,26.26,25.32,60.82,1004.54,272.59,9.02,195.22,52.564450,20.158610,46.397905,1.001470,0.007243,0.044795,0.000015,0.000508,-0.000013,0,2015-08-23 21:42:21
20601,32.61,26.26,25.32,60.69,1004.56,272.53,9.44,194.89,52.639519,20.252793,46.287472,1.001443,0.007144,0.044728,-0.000031,0.000881,0.000050,0,2015-08-23 21:42:30
20602,32.54,26.26,25.32,60.73,1004.54,272.66,8.93,195.07,52.745823,20.047374,46.576024,1.001482,0.007152,0.044715,0.000088,-0.000530,-0.000020,0,2015-08-23 21:42:41
20603,32.58,26.26,25.32,60.71,1004.54,272.69,8.81,195.47,52.254483,20.206862,46.331450,1.001517,0.007273,0.044536,0.000288,0.000079,-0.000084,0,2015-08-23 21:42:50
20604,32.59,26.26,25.32,60.85,1004.55,272.63,9.06,194.89,52.602156,19.846572,46.243762,1.001489,0.007235,0.044708,0.000126,0.000723,-0.000026,0,2015-08-23 21:43:00
20605,32.59,26.27,25.32,60.55,1004.55,272.61,9.18,194.93,52.652841,20.036506,46.331708,1.001457,0.006954,0.044678,0.000122,-0.000543,-0.000175,0,2015-08-23 21:43:11
20606,32.58,26.26,25.32,60.58,1004.56,272.56,9.51,194.60,52.532812,20.143844,46.646538,1.001463,0.007164,0.044625,0.000279,-0.000536,-0.000212,0,2015-08-23 21:43:20
20607,32.61,26.27,25.32,60.94,1004.55,272.57,9.54,194.37,52.666454,19.950101,46.558625,1.001467,0.007099,0.044735,0.000275,0.000041,-0.000161,0,2015-08-23 21:43:31
20608,32.62,26.26,25.32,60.94,1004.53,272.50,9.63,194.21,52.596810,19.884910,46.579227,1.001376,0.007112,0.044682,0.000164,-0.000319,-0.000073,0,2015-08-23 21:43:40
20609,32.61,26.27,25.32,60.89,1004.55,272.68,8.99,194.78,52.590005,19.781544,46.380136,1.001410,0.007249,0.044815,0.000314,0.001413,-0.000052,0,2015-08-23 21:43:50
20610,32.55,26.27,25.32,60.71,1004.54,272.63,9.32,194.51,52.472994,19.869572,46.460093,1.001411,0.007191,0.044780,0.000265,0.002177,-0.000083,0,2015-08-23 21:44:01
20611,32.58,26.26,25.32,60.81,1004.54,272.65,9.50,194.70,52.264566,20.102228,46.282220,1.001322,0.007200,0.044569,0.000474,-0.001122,-0.000399,0,2015-08-23 21:44:10
20612,32.60,26.27,25.32,60.87,1004.54,272.62,9.28,194.93,52.246216,20.189041,46.534886,1.001477,0.007185,0.044644,0.000227,0.000759,-0.000316,0,2015-08-23 21:44:21
20613,32.59,26.27,25.32,60.87,1004.53,272.72,8.84,195.52,52.442228,20.323559,46.436530,1.001466,0.007288,0.044742,0.000280,0.001608,-0.000044,0,2015-08-23 21:44:30
20614,32.57,26.26,25.32,61.12,1004.54,272.63,9.01,195.41,52.700088,20.356603,46.328147,1.001421,0.007122,0.044727,0.000204,-0.000730,-0.000024,0,2015-08-23 21:44:40
20615,32.56,26.27,25.32,60.75,1004.55,272.51,9.44,194.78,52.661242,20.139981,46.452213,1.001430,0.007186,0.044609,0.000248,0.000120,-0.000128,0,2015-08-23 21:44:51
20616,32.62,26.27,25.32,60.97,1004.54,272.60,8.81,195.40,52.755584,20.210114,46.407184,1.001325,0.007112,0.044723,-0.000133,-0.002022,0.000023,0,2015-08-23 21:45:00
20617,32.57,26.26,25.32,61.06,1004.54,272.47,9.62,194.52,52.709871,20.121730,46.508140,1.001452,0.007033,0.044735,0.000183,0.000694,-0.000154,0,2015-08-23 21:45:10
20618,32.57,26.26,25.32,60.96,1004.54,272.64,9.16,195.02,52.631488,20.292915,46.715475,1.001957,0.007062,0.044692,0.000164,-0.000095,-0.000156,0,2015-08-23 21:45:21
20619,32.57,26.27,25.32,60.88,1004.55,272.64,9.02,195.37,52.756239,20.249945,46.118551,1.001471,0.007105,0.044654,0.000032,-0.001309,-0.000082,0,2015-08-23 21:45:30
20620,32.61,26.28,25.32,61.04,1004.55,272.56,9.47,195.05,52.696436,20.299362,46.141842,1.001481,0.007182,0.044746,0.000119,-0.000576,-0.000127,0,2015-08-23 21:45:40
20621,32.56,26.26,25.32,60.85,1004.53,272.51,9.64,195.00,52.674441,20.411743,46.058605,1.001480,0.007240,0.044695,0.000227,0.000034,-0.000078,0,2015-08-23 21:45:51
20622,32.56,26.27,25.32,60.85,1004.53,272.72,9.17,195.04,52.609725,20.043289,46.242664,1.001414,0.007225,0.044695,0.000262,0.000908,-0.000235,0,2015-08-23 21:46:00
20623,32.57,26.27,25.32,60.93,1004.53,272.64,9.73,194.45,52.546365,20.026692,46.208793,1.001362,0.007111,0.044648,0.000464,0.001258,-0.000471,0,2015-08-23 21:46:11
20624,32.62,26.26,25.32,60.86,1004.54,272.67,9.25,195.01,52.746793,20.167629,46.300881,1.001403,0.007158,0.044661,0.000210,0.001732,-0.000225,0,2015-08-23 21:46:20
20625,32.59,26.27,25.32,60.91,1004.53,272.56,9.45,195.00,52.548539,20.285795,46.177838,1.001434,0.007207,0.044605,0.000511,-0.000836,-0.000037,0,2015-08-23 21:46:30
20626,32.60,26.28,25.33,60.79,1004.53,272.52,9.73,194.44,52.467763,20.181735,46.532894,1.001382,0.007181,0.044831,0.000165,-0.001207,-0.000221,0,2015-08-23 21:46:41
20627,32.56,26.27,25.33,60.96,1004.53,272.54,9.79,194.47,52.357183,20.202054,46.458336,1.001464,0.007124,0.044693,0.000429,0.002459,-0.000359,0,2015-08-23 21:46:50
20628,32.57,26.27,25.33,61.00,1004.53,272.72,9.05,195.03,52.459308,20.132375,46.584585,1.001479,0.007236,0.044573,0.000181,0.001698,-0.000315,0,2015-08-23 21:47:01
20629,32.57,26.29,25.33,60.90,1004.52,272.52,9.50,194.63,52.540975,20.256944,46.855931,1.001380,0.007229,0.044727,-0.000066,-0.001248,-0.000124,0,2015-08-23 21:47:10
20630,32.56,26.29,25.33,60.85,1004.52,272.65,9.11,194.79,52.421536,20.166067,46.980193,1.001438,0.007056,0.044798,-0.000051,0.000890,-0.000082,0,2015-08-23 21:47:20
20631,32.59,26.27,25.33,60.77,1004.52,272.59,9.53,194.60,52.331799,20.115875,46.502228,1.001350,0.007127,0.044703,0.000487,0.002968,-0.000492,0,2015-08-23 21:47:31
20632,32.59,26.28,25.33,61.13,1004.51,272.67,9.03,195.15,52.377975,20.150495,46.426891,1.001461,0.007105,0.044645,0.000081,0.001465,-0.000187,0,2015-08-23 21:47:40
20633,32.58,26.28,25.34,60.93,1004.52,272.52,9.64,194.46,52.370420,20.105769,46.392702,1.001502,0.007203,0.044659,-0.000001,0.000314,-0.000382,0,2015-08-23 21:47:50
20634,32.55,26.28,25.34,60.96,1004.51,272.60,9.67,194.47,52.280515,20.175352,46.665501,1.001441,0.007231,0.044682,0.000239,0.001825,-0.000384,0,2015-08-23 21:48:01
20635,32.59,26.29,25.34,60.89,1004.52,272.67,9.17,194.98,52.379920,20.067690,46.303669,1.001543,0.007195,0.044656,0.000227,-0.001000,-0.000074,0,2015-08-23 21:48:10
20636,32.56,26.30,25.34,60.99,1004.51,272.62,9.09,194.86,52.477619,19.991418,46.615059,1.001372,0.007254,0.044650,-0.000044,0.001490,-0.000079,0,2015-08-23 21:48:20
20637,32.58,26.29,25.35,61.09,1004.50,272.63,9.13,194.89,52.261814,20.076949,46.561563,1.001487,0.007226,0.044703,0.000345,0.000444,-0.000168,0,2015-08-23 21:48:31
20638,32.56,26.29,25.35,61.05,1004.49,272.60,9.16,194.70,52.263311,19.906091,46.669158,1.001616,0.007083,0.044706,0.000314,-0.000296,-0.000004,0,2015-08-23 21:48:40
20639,32.58,26.29,25.35,60.91,1004.49,272.62,9.31,194.60,52.364248,19.938196,46.472173,1.001486,0.007235,0.044725,0.000392,-0.001443,-0.000226,0,2015-08-23 21:48:51
20640,32.55,26.29,25.35,61.03,1004.48,272.52,9.60,194.47,52.188821,19.982934,46.243349,1.001324,0.007147,0.044688,0.000242,0.000244,-0.000183,0,2015-08-23 21:49:01
20641,32.60,26.29,25.36,60.96,1004.48,272.53,9.59,194.62,52.357563,20.105071,46.319769,1.001412,0.007299,0.044627,0.000183,0.000969,-0.000293,0,2015-08-23 21:49:10
20642,32.62,26.30,25.36,60.89,1004.47,272.68,8.76,195.52,52.194017,20.139457,46.169979,1.001527,0.007267,0.044605,0.000016,0.003986,0.000000,0,2015-08-23 21:49:21
20643,32.60,26.29,25.36,61.09,1004.47,272.52,9.30,195.08,52.313520,20.272471,46.232956,1.001553,0.007130,0.044594,0.000126,-0.001187,0.000274,0,2015-08-23 21:49:30
20644,32.65,26.28,25.36,60.91,1004.48,272.63,8.75,195.51,52.424425,20.140107,46.150657,1.001436,0.007112,0.044695,-0.000530,-0.000051,0.000235,0,2015-08-23 21:49:40
20645,32.60,26.30,25.36,60.88,1004.49,272.59,9.12,195.67,52.181949,20.479026,45.873236,1.001426,0.007121,0.044612,-0.000049,-0.003251,0.000085,0,2015-08-23 21:49:51
20646,32.61,26.31,25.37,60.97,1004.49,272.48,9.51,194.70,51.939914,20.060330,46.165873,1.001465,0.007311,0.044661,0.000007,0.002904,-0.000084,0,2015-08-23 21:50:00
20647,32.55,26.31,25.37,60.93,1004.47,272.54,8.94,195.42,52.228998,20.349306,46.354190,1.001462,0.007204,0.044614,-0.000248,0.000282,0.000296,0,2015-08-23 21:50:10
20648,32.58,26.31,25.37,61.11,1004.46,272.61,8.90,195.45,52.111678,20.316587,46.475304,1.001438,0.007151,0.044626,-0.000120,-0.000041,0.000055,0,2015-08-23 21:50:21
20649,32.62,26.32,25.37,61.12,1004.46,272.63,9.08,195.02,52.063789,20.136362,46.557680,1.001427,0.007144,0.044773,-0.000073,0.001327,-0.000135,0,2015-08-23 21:50:30
20650,32.64,26.30,25.37,61.01,1004.46,272.61,8.83,195.29,51.975059,19.993914,46.193342,1.001414,0.007318,0.044880,-0.000304,0.001591,-0.000044,0,2015-08-23 21:50:41
20651,32.60,26.32,25.38,60.96,1004.46,272.59,9.26,194.70,51.988833,19.922346,46.277045,1.001369,0.007257,0.044804,0.000194,-0.000123,-0.000201,0,2015-08-23 21:50:50
20652,32.60,26.31,25.38,61.03,1004.46,272.61,9.54,194.26,52.022034,19.726306,46.395279,1.001560,0.007243,0.044704,-0.000019,-0.001942,-0.000388,0,2015-08-23 21:51:00
20653,32.63,26.31,25.38,61.12,1004.45,272.56,9.85,194.02,52.268868,19.930861,46.407437,1.001533,0.007324,0.044730,0.000234,0.000105,-0.000098,0,2015-08-23 21:51:11
20654,32.58,26.33,25.39,60.87,1004.46,272.64,9.74,194.75,52.194825,20.315769,46.152833,1.001525,0.007313,0.044834,0.000417,0.001010,-0.000387,0,2015-08-23 21:51:21
20655,32.65,26.32,25.39,61.06,1004.46,272.66,9.29,194.99,52.089890,20.226634,46.352267,1.001374,0.007307,0.044634,0.000237,0.000664,-0.000197,0,2015-08-23 21:51:30
20656,32.61,26.33,25.39,61.15,1004.45,272.50,10.11,194.17,52.319224,20.201056,46.387315,1.001504,0.007254,0.044577,0.000272,-0.001691,-0.000535,0,2015-08-23 21:51:40
20657,32.64,26.32,25.40,61.02,1004.47,272.58,9.42,195.00,52.069235,20.386517,46.483963,1.001574,0.007276,0.044622,0.000250,0.001223,-0.000192,0,2015-08-23 21:51:51
20658,32.61,26.31,25.40,61.10,1004.46,272.56,9.56,194.70,51.838935,20.141826,46.233976,1.001633,0.007157,0.044643,0.000283,0.004315,-0.000113,0,2015-08-23 21:52:00
20659,32.62,26.32,25.40,61.10,1004.47,272.61,9.06,195.04,52.082389,20.028806,46.389633,1.001490,0.007183,0.044677,-0.000139,0.001851,0.000118,0,2015-08-23 21:52:11
20660,32.62,26.33,25.40,60.94,1004.49,272.48,9.57,194.42,52.009527,20.005834,46.443376,1.001651,0.007211,0.044537,0.000178,-0.001333,0.000056,0,2015-08-23 21:52:20
20661,32.59,26.33,25.41,60.94,1004.48,272.59,9.14,194.86,52.169629,19.877680,46.154620,1.001478,0.007069,0.044623,0.000107,-0.001877,-0.000118,0,2015-08-23 21:52:30
20662,32.64,26.33,25.41,61.07,1004.48,272.55,9.17,195.05,52.028448,19.906796,45.749266,1.001505,0.007279,0.044626,-0.000192,-0.000871,0.000334,0,2015-08-23 21:52:41
20663,32.64,26.33,25.41,61.08,1004.47,272.56,9.00,195.05,52.392465,19.804084,45.880922,1.001463,0.007232,0.044531,0.000005,-0.002338,0.000190,0,2015-08-23 21:52:50
20664,32.64,26.35,25.41,61.00,1004.49,272.56,8.94,195.12,52.159882,19.909331,46.042278,1.001542,0.007159,0.044596,-0.000211,-0.000253,0.000214,0,2015-08-23 21:53:00
20665,32.64,26.34,25.41,60.96,1004.47,272.51,9.38,194.80,51.902229,19.908859,45.843446,1.001563,0.007236,0.044636,-0.000172,-0.001984,-0.000001,0,2015-08-23 21:53:10
20666,32.62,26.36,25.42,60.94,1004.48,272.60,8.82,195.19,52.102966,19.870228,46.140331,1.001606,0.007053,0.044483,-0.000119,0.003398,0.000367,0,2015-08-23 21:53:20
20667,32.62,26.36,25.42,60.89,1004.48,272.55,9.22,194.52,52.358018,19.603359,46.106491,1.001541,0.007298,0.044565,0.000126,-0.001160,-0.000013,0,2015-08-23 21:53:31
20668,32.64,26.35,25.43,61.21,1004.48,272.53,9.13,194.28,52.175508,19.504376,46.543697,1.001609,0.007345,0.044556,-0.000092,0.000642,0.000257,0,2015-08-23 21:53:40
20669,32.63,26.37,25.43,61.00,1004.51,272.58,9.12,194.69,52.295138,19.670176,46.087246,1.001396,0.007078,0.044683,0.000407,-0.001339,0.000090,0,2015-08-23 21:53:50
20670,32.63,26.36,25.43,60.95,1004.51,272.56,9.14,194.66,51.957659,19.613423,45.918973,1.001439,0.007240,0.044683,0.000198,-0.000373,0.000030,0,2015-08-23 21:54:00
20671,32.61,26.36,25.44,60.86,1004.53,272.61,8.94,194.95,51.911630,19.650664,45.903884,1.001515,0.007167,0.044666,0.000074,-0.000057,-0.000149,0,2015-08-23 21:54:10
20672,32.61,26.37,25.44,60.98,1004.50,272.51,9.38,194.32,52.342074,19.566693,46.102864,1.001496,0.007237,0.044600,-0.000108,-0.000575,0.000040,0,2015-08-23 21:54:21
20673,32.64,26.36,25.44,60.97,1004.52,272.56,9.37,194.39,52.252701,19.552819,45.905624,1.001447,0.007300,0.044635,-0.000025,0.000770,0.000176,0,2015-08-23 21:54:31
20674,32.64,26.36,25.45,60.84,1004.52,272.56,9.31,194.39,52.314476,19.639562,46.204543,1.001494,0.007262,0.044717,-0.000390,0.000046,0.000069,0,2015-08-23 21:54:40
20675,32.61,26.37,25.45,61.00,1004.53,272.49,9.76,194.00,52.157050,19.534946,45.945948,1.001466,0.007214,0.044722,-0.000161,-0.000390,-0.000074,0,2015-08-23 21:54:50
20676,32.65,26.36,25.45,61.11,1004.53,272.62,9.31,194.73,52.283584,19.867976,46.039786,1.001424,0.007306,0.044672,0.000104,-0.000458,0.000118,0,2015-08-23 21:55:01
20677,32.65,26.38,25.46,60.98,1004.52,272.63,9.44,194.59,52.262205,19.872407,46.005729,1.001376,0.007219,0.044762,0.000172,0.000280,-0.000177,0,2015-08-23 21:55:10
20678,32.61,26.38,25.46,61.16,1004.52,272.66,9.20,194.93,52.258138,19.833758,45.815939,1.001469,0.007159,0.044695,-0.000054,0.002410,-0.000141,0,2015-08-23 21:55:20
20679,32.68,26.39,25.46,60.99,1004.54,272.61,9.10,195.05,52.286455,19.800929,45.626465,1.001480,0.007298,0.044690,-0.000329,0.000491,0.000170,0,2015-08-23 21:55:31
20680,32.65,26.38,25.46,60.90,1004.55,272.53,9.33,195.13,52.246619,20.023337,45.493333,1.001542,0.007306,0.044650,-0.000364,0.001228,0.000206,0,2015-08-23 21:55:40
20681,32.66,26.37,25.46,60.95,1004.53,272.55,9.03,195.50,52.105473,20.200849,45.652533,1.001471,0.007282,0.044654,-0.000294,-0.000196,0.000249,0,2015-08-23 21:55:50
20682,32.69,26.38,25.47,61.06,1004.52,272.59,9.26,195.12,52.075286,20.029242,45.866793,1.001539,0.007285,0.044713,0.000003,-0.001731,-0.000081,0,2015-08-23 21:56:01
20683,32.65,26.38,25.47,60.96,1004.53,272.59,9.14,195.27,51.973233,20.336645,46.256089,1.001538,0.007221,0.044672,-0.000193,-0.000710,0.000058,0,2015-08-23 21:56:10
20684,32.67,26.38,25.47,60.88,1004.54,272.62,9.14,195.27,52.169344,20.233598,46.027665,1.001431,0.007264,0.044712,-0.000079,-0.000745,-0.000125,0,2015-08-23 21:56:20
20685,32.67,26.40,25.47,61.05,1004.52,272.65,9.16,195.05,52.243747,19.954667,46.018443,1.001428,0.007243,0.044615,0.000096,-0.001276,-0.000002,0,2015-08-23 21:56:31
20686,32.63,26.40,25.48,60.91,1004.54,272.59,9.40,194.75,52.403828,19.871095,45.837677,1.001426,0.007315,0.044568,0.000137,0.000224,0.000032,0,2015-08-23 21:56:40
20687,32.65,26.41,25.48,61.04,1004.52,272.75,9.09,195.05,52.310438,19.815485,45.815997,1.001330,0.007255,0.044767,0.000064,-0.001675,-0.000134,0,2015-08-23 21:56:51
20688,32.66,26.39,25.48,60.99,1004.53,272.49,9.79,194.23,52.216753,19.954282,46.172478,1.001498,0.007210,0.044605,-0.000034,-0.001432,-0.000134,0,2015-08-23 21:57:00
20689,32.60,26.41,25.48,61.04,1004.50,272.63,9.10,194.78,52.325184,19.736106,46.244676,1.001488,0.007315,0.044788,-0.000009,-0.000017,-0.000090,0,2015-08-23 21:57:10
20690,32.63,26.41,25.48,60.99,1004.54,272.57,9.31,194.64,52.271152,19.943802,46.363952,1.001513,0.007159,0.044685,-0.000063,0.001281,0.000031,0,2015-08-23 21:57:21
20691,32.66,26.41,25.49,61.10,1004.53,272.60,9.18,195.00,52.266946,20.028868,46.046540,1.001611,0.007181,0.044650,-0.000156,-0.002263,0.000063,0,2015-08-23 21:57:30
20692,32.69,26.41,25.49,60.97,1004.53,272.60,8.97,195.43,52.475461,20.233506,46.137131,1.001473,0.007283,0.044601,-0.000002,0.000810,0.000160,0,2015-08-23 21:57:50
20693,32.67,26.41,25.49,60.99,1004.53,272.51,9.39,194.87,52.432859,20.141478,46.188065,1.001436,0.007398,0.044728,-0.000393,0.000854,0.000077,0,2015-08-23 21:58:00
20694,32.65,26.42,25.49,61.07,1004.52,272.45,9.73,194.47,52.572912,20.064791,46.127771,1.001448,0.007314,0.044680,0.000139,0.000067,0.000043,0,2015-08-23 21:58:11
20695,32.67,26.42,25.50,61.00,1004.52,272.46,9.79,194.61,52.443586,20.136251,46.006831,1.001517,0.007221,0.044550,0.000145,0.000004,0.000002,0,2015-08-23 21:58:20
20696,32.68,26.42,25.50,60.91,1004.55,272.65,9.09,195.18,52.510941,20.238266,46.433523,1.001571,0.007320,0.044578,0.000041,-0.001365,0.000075,0,2015-08-23 21:58:30
20697,32.66,26.41,25.50,60.92,1004.55,272.68,9.14,195.10,52.197874,20.123665,46.200933,1.001444,0.007375,0.044712,0.000042,0.001455,-0.000124,0,2015-08-23 21:58:41
20698,32.72,26.42,25.50,60.90,1004.54,272.54,9.96,194.31,52.360679,20.039306,46.081501,1.001405,0.007246,0.044578,0.000386,0.001257,-0.000351,0,2015-08-23 21:58:50
20699,32.69,26.41,25.51,61.03,1004.54,272.72,9.59,194.80,52.277416,20.181774,45.992446,1.001400,0.007329,0.044775,0.000475,-0.001513,-0.000422,0,2015-08-23 21:59:00
